book	chapter	verse	latin_incipit	english_translation
Nm	0	1		1		God commands Moses to number all the sons of Israel from twenty years old and upward, all who are able to go out to war; the census reflects God's providential ordering of His people into a holy army.
Nm	0	2		2		The twelve tribes are arranged around the Tabernacle in four great companies — Judah to the east, Reuben to the south, Ephraim to the west, Dan to the north — with God in the midst; the whole camp is ordered around divine worship.
Nm	0	3		6		The Levites are applied to Aaron and the priests for service in the Tabernacle; Lapide notes that the Levites are like soldiers who stand guard between God and the people, mediating by their sacred ministry.
Nm	0	4		3		The Levites serve from age thirty to fifty; Lapide notes that among the Hebrews no one could teach before age thirty — hence both Christ and John the Baptist began their public preaching at thirty, "the age of mature judgment and rightful authority."
Nm	0	5		2		The unclean — lepers, those with a flux, those defiled by the dead — are expelled from the camp; God dwells in the midst of the camp and demands ritual purity; not merely external but interior purity of soul.
Nm	0	6		2		The Nazirites were devout Jews who separated themselves from common life to dedicate themselves wholly to God — either perpetually (like Samson, Samuel) or for a set time (like St. Paul, Acts 21:23); they abstained from wine and all intoxicants.
Nm	0	7		1		On the day Moses completed and anointed the Tabernacle, the princes of the twelve tribes brought offerings — six wagons and twelve oxen — and over twelve days each prince offered his individual gifts for the dedication of the altar.
Nm	0	8		2		The seven lamps of the golden candlestick are set so they illuminate the table of showbread; the seven lamps signify the sevenfold gifts of the Holy Spirit illumining the bread of God's word.
Nm	0	9		1		God commands the celebration of Passover in the desert of Sinai in the second year; this shows that the Passover is not a one-time event but a perpetual feast — it was to be kept in Canaan for all generations.
Nm	0	10		2		Two silver trumpets are made for assembling the people and moving the camp; silver signifies the brightness of preaching, which calls souls to penance and to battle for God.
Nm	0	11		1		The people murmur as if groaning under labour; God's anger is kindled and fire consumes the extremity of the camp (Taberah = Conflagration); Lapide identifies the cause as concupiscence for the flesh-pots of Egypt, not mere fatigue.
Nm	0	12		1		Miriam and Aaron speak against Moses on account of his Ethiopian wife; allegorically, Moses' marriage to an Ethiopian woman prefigures the marriage of Christ with the Church of the Gentiles (St. Ambrose, St. Bernard).
Nm	0	13		2		Moses sends twelve spies, one from each tribe, all princes; the choice of explorers is itself a military art, for "the best general is he who has most thoroughly learned the affairs of his enemies" (Cabrias, cited by Lapide).
Nm	0	14		1		The whole congregation wept, murmured against Moses and Aaron, and proposed returning to Egypt under a new captain; the folly of the rebels: returning to Egypt through hostile desert was practically impossible.
Nm	0	15		30		"The soul that does anything presumptuously, whether he is native or stranger, the same blasphemes the Lord; that soul shall be cut off from among his people." Presumptuous sin is graver than ignorance; it scorns the known law of God.
