book	chapter	verse	latin_incipit	english_translation
Ps	0	1		1		BEATUS VIR QUI NON ABIIT IN CONSILIO IMPIORUM. Lapide: The psalm opens with a beatitude — the only proper beginning for a book of sacred songs. Literally this refers to David himself, who stood apart from the counsels of Abimelech, Achitophel, and the impious. Allegorically it refers above all to Christ, the perfectly Blessed Man, who never consented to sin even by the shadow of temptation. Tropologically it belongs to every just Christian. Note the triple descent: council (consilium) → way (via) → seat (cathedra). One first takes the wicked man's counsel, then walks in his way, then finally sits enthroned in pestilence as a teacher of evil. Lapide: "Non abiit... non stetit... non sedit" — three negatives marking a triple refusal. The godly man refuses even the first step. # GEM
Ps	0	2		1		QUARE FREMUERUNT GENTES. Lapide: The second psalm follows immediately as the companion to the first: the first shows the way of the just, the second shows the opposition of the nations to the Anointed (Christus) of the Lord. Peter and John quote this very verse in Acts 4:25 as fulfilled at the Passion of Christ. Lapide: the "tumult" (fremitus) of the nations = the noise of the Sanhedrin, Herod, and Pilate conspiring. "Et populi meditati sunt inania" — they meditated vanity, for their plot against Christ was futile; the Cross they intended as destruction became the instrument of universal salvation.
Ps	0	8		1		DOMINE DOMINUS NOSTER. Lapide: Ps. 8 is the great psalm of man's dignity and humility. "Domine Dominus noster" — Lord, our Lord: the double title marks both transcendence and intimacy. Quam admirabile est nomen tuum — the divine Name, which in Hebrew is YHWH, is wonderful (admirabile) because it expresses the fullness of being; the Name's glory fills the entire earth, which is the visible sacrament of the invisible majesty.
Ps	0	21		1		DEUS DEUS MEUS RESPICE IN ME. # GEM Lapide: This is the great Passion Psalm, cited from the Cross by Christ Himself (Mt. 27:46; Mk. 15:34). The literal sense in Lapide's approach has a dual subject: David in his tribulations prefigures Christ in His Passion, but the PROPER and principal subject is Christ Himself. The unanimous voice of the Fathers confirms this. The doubling "Deus Deus meus" expresses the intensity of Christ's desolation and simultaneously His unshaken faith: He does not say "my God was" but "my God IS" — the dereliction is real but not ultimate. Lapide: the cry from the Cross was Christ's human soul experiencing the withdrawal of the beatific overflow upon His lower powers, so that He might truly suffer for our sins — not a loss of the beatific vision itself, but of its consoling effects.
Ps	0	50		1		MISERERE MEI DEUS. # GEM Lapide: The title "Miserere" comes from the opening word — the greatest of the penitential psalms, the "queen of psalms" as Lapide calls it following Augustine. Historically: David composed this after the prophet Nathan rebuked him for the adultery with Bathsheba and the murder of Uriah (2 Sam. 12). Literally David's prayer; tropologically the prayer of every sinner. Allegorically it prefigures Christ assuming the voice of sinful humanity in the Incarnation. Lapide: "Secundum magnam misericordiam tuam" — the measure of the mercy asked corresponds to the measure of the divine mercy itself, not to any human standard. We do not ask for a small pardon proportionate to a small sin; we ask for mercy as great as God's own heart.
Ps	0	109		1		DIXIT DOMINUS DOMINO MEO: SEDE A DEXTRIS MEIS. # GEM Lapide: Psalm 109 is the most frequently quoted Old Testament verse in the New Testament (Mt. 22:44; Mk. 12:36; Lk. 20:42-43; Acts 2:34-35; Heb. 1:13, 5:6, 7:17,21, 10:13; 1 Cor. 15:25; Eph. 1:20; Col. 3:1; 1 Pet. 3:22 and more). "The Lord said to my Lord" — David, inspired by the Holy Spirit, calls the Messiah "my Lord" (Domino meo). Christ uses this against the Pharisees (Mt. 22:41-46): if the Messiah is merely David's physical descendant, why does David call him "Lord"? They cannot answer. Lapide: the first "Dominus" = the Father; the second "Domino meo" = the Son, who is David's Lord because He is God. This verse establishes the Divinity of the Messiah from the mouth of David himself. "Sede a dextris meis" — the right hand = equality of nature, glory, and power with the Father. The Ascension and Session at the right hand fulfilled (Acts 2:33).
Ps	0	129		1		DE PROFUNDIS CLAMAVI AD TE DOMINE. # GEM Lapide: The De Profundis — one of the seven penitential psalms, and the psalm par excellence for the souls in Purgatory. Literally the psalm refers to David crying from the depths of affliction, captivity, or sin. Tropologically it is the prayer of every sinner. But Lapide gives extended treatment to the anagogical sense: the souls in Purgatory cry from the "depths" (de profundis) of their place of purification. They cannot directly pray for themselves (being beyond merit), but their cry reaches God through the suffrages of the Church — Masses, prayers, alms, indulgences applied to them. The Catholic practice of reciting this psalm for the faithful departed is directly rooted in Lapide's tradition. # GEM
Ps	0	3		1		DOMINE QUID MULTIPLICATI SUNT. Lapide: Psalm 3: A psalm of David when he fled from Absalom his son (title). Literally: David surrounded by enemies on the day of Absalom's rebellion. Allegorically: Christ surrounded by enemies at the Passion. Tropologically: every soul under spiritual attack. "Quam multi insurgunt adversum me" — the multiplication of enemies is a sign not of God's absence but often of one's growth in holiness and public influence, which attracts opposition.
Ps	0	4		2		CUM INVOCAREM EXAUDIVIT ME DEUS. Lapide: Psalm 4 is an evening psalm (used at Compline). "When I called upon Him, the God of my justice heard me." Lapide: "Deus iustitiae meae" — God of my justice: the God who vindicates the just. Lapide notes that prayer is always heard by God (though the answer may be delayed or different from what we expect). The primary answer to prayer is not always the removal of suffering but the gift of grace to bear it.
Ps	0	5		2		VERBA MEA AURIBUS PERCIPE DOMINE. Lapide: Psalm 5 is a morning psalm. "Give ear to my words, O Lord, understand my cry." Lapide: the soul begins the day with prayer, offering its words and groans to God. The distinction: verba = articulate prayer, meditatio = interior groaning beyond words. Both are heard by God, who searches the heart.
